symbol,date,epsActual,epsEstimated,lastUpdated
3659.T,2018-05-10,52.8,36.85,2025-06-17
AQN.TO,2018-05-10,0.41,0.24,2024-11-17
SUMCF,2018-05-10,0.3977,0.3777,2025-06-17
CYRE3.SA,2018-05-10,-0.13,-0.17,2025-09-09
6768.T,2018-05-10,4.82,7.7,2025-06-17
CKPT,2018-05-10,-3.5,-1.9,2025-09-09
3402.T,2018-05-10,11.43,15.22,2025-09-08
097950.KS,2018-05-10,4775.0,5977.98,2025-06-17
CRBP,2018-05-10,-6.31,-2.4,2025-04-23
CDXS,2018-05-10,-0.05,-0.07,2025-04-25
SBBP,2018-05-10,-0.66,-0.39,2024-03-14
2605.TW,2018-05-10,-0.05,0.1,2025-06-17
G13.SI,2018-05-10,0.02,0.01778,2025-06-17
CIXX,2018-05-10,0.46,0.46,2025-06-17
AALR3.SA,2018-05-10,0.12,0.08,2025-06-17
6591.TW,2018-05-10,1.41,1.3,2025-06-17
QTRHF,2018-05-10,-0.1,-0.0075,2025-04-25
012750.KS,2018-05-10,1304.0,1171.0,2025-06-17
GLOB,2018-05-10,0.38,0.34,2025-04-19
SNROF,2018-05-10,28.78,40.24,2025-06-17
NAAS,2018-05-10,0.57,0.12,2024-12-02
BEVFF,2018-05-10,0.02,0.03333,2025-06-17
GDS,2018-05-10,-0.08,-0.11809,2025-10-06
AGFS,2018-05-10,-0.26,-0.05,2025-02-27
GAU.TO,2018-05-10,0.01337,0.00547,2025-06-17
ECOM,2018-05-10,-0.02,-0.07,2023-12-04
HHUSF,2018-05-10,0.04,0.03,2025-04-25
LAZY,2018-05-10,0.31,0.49,2025-03-31
272450.KS,2018-05-10,1344.0,1170.0,2025-06-17
FBIOP,2018-05-10,-0.49,-0.43,2025-08-27
RPHCF,2018-05-10,-7.14,7.79,2025-10-06
NICE.TA,2018-05-10,1.03,1.0,2025-10-03
CR.TO,2018-05-10,0.03,0.0215,2025-06-17
STN,2018-05-10,0.33,0.35,2025-06-17
6285.TW,2018-05-10,0.72,1.05,2025-06-17
4208.T,2018-05-10,47.71,64.43,2025-09-10
WPM,2018-05-10,0.16,0.15,2025-04-25
NATU3.SA,2018-05-10,0.03,0.07,2025-06-17
6541.TW,2018-05-10,-1.49,-1.73,2025-06-17
4528.T,2018-05-10,17.26,10.55,2025-06-17
HIMX,2018-05-10,-0.02,-0.01674,2025-04-25
AQN,2018-05-10,0.32,0.2,2025-04-25
1810.TW,2018-05-10,-0.01148,0.12,2025-06-17
139480.KS,2018-05-10,4245.0,4587.79,2025-06-17
VYGR,2018-05-10,-0.63,-0.59,2025-04-25
MONET.PR,2018-05-10,2.3,2.07,2025-06-17
TSUKF,2018-05-10,21.13,43.36,2025-10-06
HE,2018-05-10,0.37,0.38,2025-04-25
5021.T,2018-05-10,286.34,260.35,2025-06-17
DBX,2018-05-10,0.08,0.05022,2025-04-25
QRTEP,2018-05-10,0.49,0.35,2025-04-25
CSAN3.SA,2018-05-10,0.88,0.62,2025-06-17
BRFS3.SA,2018-05-10,-0.14,-0.038,2025-06-17
NBY,2018-05-10,-171.16,-85.58,2025-04-24
IGXT,2018-05-10,-0.03,-0.02,2025-03-24
SEBNF,2018-05-10,0.03645,0.04221,2025-06-17
HRTX,2018-05-10,-0.81,-0.82,2025-04-25
020000.KS,2018-05-10,1052.0,933.47,2025-06-17
CRD-A,2018-05-10,0.16,0.19,2025-04-25
EUSHF,2018-05-10,-0.11,-0.11,2025-06-17
ATHX,2018-05-10,-2.0,-2.5,2025-04-14
BEST,2018-05-10,-4.1,-3.4,2025-06-17
027410.KS,2018-05-10,293.0,627.0,2025-06-17
4722.TW,2018-05-10,0.65,0.75,2025-06-17
CLBS,2018-05-10,-0.52,-0.67,2023-12-04
IFSUF,2018-05-10,0.07141,0.05951,2025-10-06
2049.TW,2018-05-10,4.05,3.2,2025-06-17
2897.T,2018-05-10,50.51,39.4,2025-09-08
PEO.WA,2018-05-10,1.49,1.6,2025-06-17
WSPOF,2018-05-10,0.4132,0.4678,2025-06-17
8081.TW,2018-05-10,0.51,0.92,2025-06-17
AZUL4.SA,2018-05-10,0.62,0.5,2025-06-17
CPS.WA,2018-05-10,0.46,0.47,2025-06-17
ENB.TO,2018-05-10,0.82,0.66,2025-06-17
SRRA,2018-05-10,-7.6,-8.53,2023-12-04
KRP,2018-05-10,0.12,0.12,2025-04-25
MG.TO,2018-05-10,1.84,1.7,2025-06-17
CSSE,2018-05-10,-0.05,0.06,2025-04-24
KSANF,2018-05-10,-0.00739,-0.00276,2025-06-17
FNKO,2018-05-10,0.03,0.003,2025-04-25
GSAT,2018-05-10,-0.3,-0.3,2025-04-25
FBIO,2018-05-10,-7.35,-6.9,2025-04-25
KTOS,2018-05-10,0.05,0.005,2025-04-25
HOIEF,2018-05-10,4.58,15.1,2025-08-13
BAK,2018-05-10,0.798,0.1785,2025-10-07
AUPH,2018-05-10,-0.18,-0.17,2025-11-04
MMS,2018-05-10,0.84,0.84,2025-04-25
GFPT.BK,2018-05-10,0.12,0.17,2025-06-17
9962.T,2018-05-10,19.42,20.03,2025-09-08
CDNAF,2018-05-10,1.18,1.39,2025-06-17
035720.KS,2018-05-10,182.0,386.88,2025-06-17
MDP,2018-05-10,0.74,0.42,2025-09-18
2002.TW,2018-05-10,0.3,0.27,2025-06-17
TU,2018-05-10,0.2885,0.2885,2025-06-17
CHG.BK,2018-05-10,0.02,0.02111,2025-06-17
BRKM5.SA,2018-05-10,1.32,0.4,2025-06-17
7741.T,2018-05-10,51.24,57.76,2025-09-08
6315.T,2018-05-10,32.89,21.86,2025-06-17
TKN.BK,2018-05-10,0.11,0.05,2025-06-17
5483.TWO,2018-05-10,1.23,1.51,2025-06-17
ADMP,2018-05-10,16.08,11.89,2024-11-07
RNECF,2018-05-10,0.1279,0.08487,2025-11-03
ACET,2018-05-10,-3.22,-2.03,2025-04-25
0L85.L,2018-05-10,-0.38,-0.16,2025-04-24
IAG.TO,2018-05-10,1.32,1.21,2025-06-17
AVYA,2018-05-10,1.17,0.85,2023-12-04
263750.KQ,2018-05-10,2340.0,3314.42,2025-06-17
INVE,2018-05-10,-0.14,-0.14,2025-04-23
SIS.TO,2018-05-10,0.09,0.1,2025-06-17
RDIB,2018-05-10,0.13,0.11,2025-09-18
6849.T,2018-05-10,57.15,101.63,2025-09-08
RAPT4.SA,2018-05-10,0.12,0.07,2025-06-17
EMRAF,2018-05-10,0.87,0.81,2025-06-17
3552.TWO,2018-05-10,0.87,1.97,2025-06-17
PTT.BK,2018-05-10,1.38,1.06,2025-06-17
MOTV3.SA,2018-05-10,0.21,0.21,2025-06-17
GPH.L,2018-05-10,-0.02,-0.015,2025-06-17
BKEPP,2018-05-10,-0.05,-0.1,2024-03-14
MPVDF,2018-05-10,0.00032,,2025-06-17
TCSA3.SA,2018-05-10,-0.17,-0.14,2025-06-17
1963.T,2018-05-10,-12.92,-2.8,2025-09-08
MOSY,2018-05-10,1.2,-0.8,2024-03-15
3704.TW,2018-05-10,-0.17,-0.14,2025-06-17
EQB.TO,2018-05-10,1.17,1.17,2025-11-25
CLEBI.IS,2018-05-10,0.39,0.62,2025-06-17
KALA,2018-05-10,-23.0,-22.5,2025-08-27
CECE,2018-05-10,0.05,0.01364,2025-02-28
III.TO,2018-05-10,-0.04,-0.01333,2025-06-17
CWEGF,2018-05-10,0.03,0.022,2025-06-17
NPSGF,2018-05-10,0.746,0.51,2025-06-17
2034.TW,2018-05-10,0.47,0.64,2025-06-17
SYRS,2018-05-10,-4.8,-3.4,2025-06-23
LSTA,2018-05-10,-7.8,-10.05,2025-04-14
SKLKF,2018-05-10,61.53,57.42,2025-09-10
ADEN.TO,2018-05-10,0.39,0.35,2025-06-17
FUJHF,2018-05-10,0.804,0.639,2025-06-17
CDXC,2018-05-10,-0.13,-0.052,2025-08-14
PERI,2018-05-10,0.12,0.06,2025-04-24
BAM,2018-05-10,0.56,0.11,2025-04-24
018880.KS,2018-05-10,117.0,137.16,2025-06-17
REVRQ,2018-05-10,-1.52,-0.91,2024-03-13
4544.T,2018-05-10,-103.29,186.35,2025-09-08
7915.T,2018-05-10,-71.5,-59.2,2025-06-17
CESDF,2018-05-10,0.03898,0.04522,2025-06-17
AGM,2018-05-10,2.03,1.94,2025-10-17
IPWR,2018-05-10,-1.5,-1.5,2025-04-25
OLY.TO,2018-05-10,0.71,0.44,2025-06-17
5108.T,2018-05-10,84.34,110.75,2025-12-29
RGLS,2018-05-10,-18.01,-19.21,2025-04-25
FUJHY,2018-05-10,0.67,0.32,2025-06-17
YELP,2018-05-10,0.3,0.18,2025-04-17
GIGNF,2018-05-10,0.02,0.01778,2025-06-17
ECN-PC.TO,2018-05-10,0.08609,0.1636,2025-06-17
1215.TW,2018-05-10,0.98,1.42,2025-06-17
4912.TW,2018-05-10,1.39,0.67,2025-06-17
WLMIF,2018-05-10,0.03,0.04345,2025-04-24
CCRO3.SA,2018-05-10,0.21,0.21,2025-06-17
IAFNF,2018-05-10,1.03,0.943,2025-10-06
7731.T,2018-05-10,31.45,26.42,2025-09-08
ENSV,2018-05-10,0.6,0.45,2025-09-09
SLDB,2018-05-10,-8.1,-6.8,2025-04-12
PCYG,2018-05-10,0.02,0.06,2025-09-05
MBII,2018-05-10,-0.04,-0.06,2023-12-04
7272.T,2018-05-10,92.74,76.93,2025-06-17
FEC.TO,2018-05-10,-0.03,-0.3,2025-06-17
W05.SI,2018-05-10,0.09,0.03139,2025-09-09
TCW.TO,2018-05-10,-0.08,0.06,2025-06-17
CAS.TO,2018-05-10,0.13,0.21,2025-06-17
4755.T,2018-05-10,12.93,12.27,2025-06-17
MGAWF,2018-05-10,0.1,0.1,2025-06-17
NCSYF,2018-05-10,1.03,1.0,2025-08-27
TOT.TO,2018-05-10,0.07,0.14,2025-06-17
KPT.TO,2018-05-10,0.03,0.07,2025-06-17
HWO.TO,2018-05-10,0.08,0.09,2025-06-17
YAMHF,2018-05-10,0.28,0.25,2025-10-06
033780.KS,2018-05-10,1971.0,1994.46,2025-06-17
3864.T,2018-05-10,101.98,32.8,2025-06-17
GAU,2018-05-10,0.01037,0.00444,2025-04-20
EMA.TO,2018-05-10,0.87,0.81,2025-06-17
PYLON.BK,2018-05-10,0.09512,0.05,2025-06-17
FGBI,2018-05-10,0.37,0.3971,2025-10-17
TRSWF,2018-05-10,0.2027,0.1637,2025-06-17
CRD-B,2018-05-10,0.14,0.16,2025-04-24
IPMLF,2018-05-10,-0.04,-0.01333,2025-06-17
EXN.V,2018-05-10,-0.05,-0.0125,2025-06-17
FINGF,2018-05-10,0.3041,0.3041,2025-06-17
MGA,2018-05-10,1.84,1.69,2025-04-24
IWSY,2018-05-10,-0.05,-0.02,2025-02-14
OMER,2018-05-10,-0.53,-0.57,2025-08-27
EVEN3.SA,2018-05-10,-0.12,-0.037,2025-06-17
BN,2018-05-10,0.56,0.11,2025-04-23
VIVE,2018-05-10,-490.0,-400.0,2025-03-06
9449.T,2018-05-10,18.14,16.81,2025-06-17
FATE,2018-05-10,-0.27,-0.22,2025-04-25
HALKB.IS,2018-05-10,0.63,0.67,2025-06-17
7240.T,2018-05-10,30.78,33.54,2025-06-17
ECNCF,2018-05-10,0.00834,0.01584,2025-04-25
PEGA,2018-05-10,0.24,0.3,2025-04-25
192820.KS,2018-05-10,928.0,777.96,2025-06-17
COLD,2018-05-10,-0.08,0.22,2025-04-24
HDIUF,2018-05-10,0.3041,0.2729,2025-06-17
CHH,2018-05-10,0.67,0.6,2025-12-18
OCGN,2018-05-10,-31.2,-13.2,2025-04-25
ENB,2018-05-10,0.82,0.48,2025-10-07
OPHLF,2018-05-10,0.21,7.8,2025-10-06
HGHAF,2018-05-10,0.08,0.09,2025-06-17
079160.KS,2018-05-10,-251.0,563.09,2025-06-17
APVO,2018-05-10,-14083.4,-12518.57,2025-04-19
CADNF,2018-05-10,0.13,0.21,2025-06-17
1434.TW,2018-05-10,0.17,0.27,2025-06-17
IFS,2018-05-10,2.63,2.77,2025-10-06
FRRVF,2018-05-10,-0.21,0.08,2025-06-17
UI,2018-05-10,0.98,0.93,2025-04-25
PRYMF,2018-05-10,0.238,0.4285,2025-06-17
DCO,2018-05-10,0.25,0.14,2025-04-24
PDEX,2018-05-10,0.11,0.05,2025-04-25
RDUS,2018-05-10,-1.37,-1.46,2025-09-05
078340.KQ,2018-05-10,2909.0,3158.84,2025-06-17
4188.T,2018-05-10,29.76,29.2,2025-06-17
MCFT,2018-05-10,0.56,0.47,2025-04-25
PRSO,2018-05-10,1.2,-0.8,2025-08-27
REDU,2018-05-10,0.57,0.12,2025-06-17
EXN.TO,2018-05-10,-0.05,-0.0125,2025-06-17
TOLWF,2018-05-10,-0.08,0.06,2025-06-17
CDNA,2018-05-10,-0.3,-0.13,2025-10-22
ECVT,2018-05-10,0.16,0.15,2025-09-09
CFRX,2018-05-10,-72.0,-72.0,2025-04-12
GCG-A.TO,2018-05-10,-0.23,0.28,2025-06-17
NGS,2018-05-10,0.02,0.02,2025-04-25
BPIRF,2018-05-10,-0.18,0.09,2025-10-06
6525.TW,2018-05-10,0.88,1.31,2025-06-17
SRNE,2018-05-10,-0.38,-0.16,2025-04-19
FLS,2018-05-10,0.27,0.27,2025-04-25
6925.T,2018-05-10,19.54,21.9,2025-09-08
ACS.MC,2018-05-10,0.77,0.55,2025-09-09
AHKSF,2018-05-10,21.43,22.31,2025-11-10
JXHGF,2018-05-10,0.2475,0.1982,2025-06-17
1605.T,2018-05-10,-8.93,4.25,2025-06-17
4246.T,2018-05-10,34.72,34.22,2025-06-17
2146.T,2018-05-10,31.09,24.2,2025-12-29
PERI.TA,2018-05-10,0.4297,0.2148,2025-06-17
1904.TW,2018-05-10,1.77,0.43,2025-06-17
PIRS,2018-05-10,-13.6,-1.6,2025-04-25
4541.TWO,2018-05-10,0.24,0.03386,2025-06-17
UCG.MI,2018-05-10,0.5,0.45,2025-06-17
NLOK,2018-05-10,0.46,0.39,2023-12-04
1803.T,2018-05-10,34.59,33.4,2025-11-10
BMDPF,2018-05-10,0.17,0.01619,2025-10-06
ARCB,2018-05-10,0.29,-0.07,2025-04-25
BZWHF,2018-05-10,-0.25,-0.18,2025-04-25
GENN,2018-05-10,-0.7,-0.35,2023-12-04
NWSAL,2018-05-10,0.06,0.09,2025-08-18
ALR.WA,2018-05-10,1.31,1.24,2025-06-17
1711.TW,2018-05-10,0.19,0.17,2025-06-17
UNVR,2018-05-10,0.4,0.36,2024-03-14
PPC,2018-05-10,0.53,0.52,2025-04-24
BRFS,2018-05-10,-0.04,-0.00268,2025-10-06
6622.T,2018-05-10,79.3,89.0,2025-06-17
OMI,2018-05-10,0.43,0.47,2025-10-18
UNIT,2018-05-10,0.62,0.63,2025-04-25
ADVANC.BK,2018-05-10,2.7,2.57,2025-06-17
GTIM,2018-05-10,-0.03,-0.02538,2025-04-25
RBA,2018-05-10,0.16,0.17,2025-04-24
8830.T,2018-05-10,24.13,20.97,2025-12-29
ADDYY,2018-05-10,1.63,1.55,2025-06-17
PFLT,2018-05-10,0.24,0.26,2025-04-25
SBS,2018-05-10,0.2371,0.2985,2025-10-03
PST.MI,2018-05-10,0.27,0.27,2025-06-17
3413.TW,2018-05-10,2.81,3.36,2025-06-17
2353.TW,2018-05-10,0.23,0.27,2025-06-17
000120.KS,2018-05-10,1824.0,756.76,2025-06-17
RMNI,2018-05-10,-0.24,-0.08,2025-04-25
7402.TWO,2018-05-10,0.06,0.35,2025-06-17
MDWD,2018-05-10,-1.19,-1.19,2025-04-23
IMMR,2018-05-10,2.34,1.39,2025-06-23
7550.T,2018-05-10,7.74,1.3,2025-06-17
BLPH,2018-05-10,-2.85,-2.1,2025-04-22
SPRO,2018-05-10,-0.74,-1.31,2025-08-27
BTGOF,2018-05-10,8.8,8.35,2025-10-06
LEFUF,2018-05-10,0.1092,0.09356,2025-06-17
AVXL,2018-05-10,-0.11,-0.1,2025-04-24
2810.T,2018-05-10,5.55,11.8,2025-09-08
AUP.TO,2018-05-10,-0.18,-0.16,2024-11-17
ZVRA,2018-05-10,-28.32,-11.16,2025-04-19
VUZI,2018-05-10,-0.22,-0.22,2025-04-12
BLBD,2018-05-10,0.15,0.22,2025-04-07
BT-A.L,2018-05-10,0.088,0.0843,2025-10-06
AWTRF,2018-05-10,0.2997,0.3554,2025-06-17
5536.TWO,2018-05-10,3.63,3.2,2025-06-17
RMR,2018-05-10,0.52,0.55,2025-09-09
DSX,2018-05-10,-0.04,-0.12,2025-04-25
NVCN.TO,2018-05-10,-380.0,-24.45,2025-06-17
GEVO,2018-05-10,-2.2,-4.8,2025-04-24
5233.T,2018-05-10,48.43,85.2,2025-06-17
JYNT,2018-05-10,-0.03,-0.0225,2025-09-09
PCRFF,2018-05-10,0.1407,0.08286,2025-06-17
TCRT,2018-05-10,-0.15,-0.13,2025-08-27
6153.TW,2018-05-10,0.1,0.32,2025-09-09
TFCCF,2018-05-10,0.1,0.1,2025-08-27
NPPXF,2018-05-10,43.9,48.4,2025-06-17
CCRDF,2018-05-10,0.1149,0.1065,2025-08-13
ASRT,2018-05-10,1.12,0.67,2025-12-26
DBRG,2018-05-10,-0.56,-0.52,2025-12-04
TTD,2018-05-10,0.03,0.00885,2025-08-11
DZSI,2018-05-10,0.01,-0.05,2025-04-25
9951.TWO,2018-05-10,2.52,2.61,2025-06-17
8252.T,2018-05-10,20.77,21.27,2025-09-08
036570.KS,2018-05-10,5581.0,6100.15,2025-06-17
VATE,2018-05-10,-0.81,-0.49,2025-08-27
CPHRF,2018-05-10,0.03,-0.05,2025-04-25
KPTSF,2018-05-10,0.03,0.07,2025-06-17
TEND3.SA,2018-05-10,0.32,0.31,2025-06-17
VNRX,2018-05-10,-0.17,-0.16,2025-08-27
006800.KS,2018-05-10,286.0,212.0,2025-06-17
126560.KS,2018-05-10,108.0,99.5,2025-06-17
EZTC3.SA,2018-05-10,0.03,0.11,2025-06-17
PWF-PZ.TO,2018-05-10,0.82,0.8,2025-06-17
8464.TW,2018-05-10,1.84,2.47,2025-06-17
SENS,2018-05-10,-0.16,-0.11,2025-09-09
EDP.LS,2018-05-10,0.05,0.06,2025-06-17
WPRT,2018-05-10,-1.0,-1.1,2025-08-27
MTNB,2018-05-10,-2.5,-2.0,2025-04-24
DOX,2018-05-10,0.95,0.95,2025-04-25
LPN.BK,2018-05-10,0.2,0.23,2025-06-17
3289.T,2018-05-10,9.98,9.7,2025-06-17
EQGPF,2018-05-10,2.34,2.34,2025-11-25
CLPR,2018-05-10,0.07,0.1,2025-04-25
ALUP11.SA,2018-05-10,0.21,0.34,2025-06-17
9433.T,2018-05-10,34.16,35.93,2025-06-17
EMAN,2018-05-10,-0.05,-0.03667,2024-03-14
CECO,2018-05-10,0.05,0.01364,2025-04-25
KHTRF,2018-05-10,0.05,0.036,2025-06-17
LBRT,2018-05-10,0.36,0.47,2025-04-25
HALO,2018-05-10,-0.19,-0.21,2025-04-24
APTO,2018-05-10,-103.55,-54.03,2025-04-25
FTT.TO,2018-05-10,0.39,0.39,2025-06-17
PGEN,2018-05-10,-0.33,-0.19,2025-09-09
XELA,2018-05-10,-1920.19,-960.095,2025-04-25
004170.KS,2018-05-10,7706.0,5005.5,2025-06-17
HKUOF,2018-05-10,0.1888,0.1749,2025-06-17
7701.T,2018-05-10,40.07,38.6,2025-09-08
TOP.BK,2018-05-10,1.98,1.93,2025-06-17
CELH,2018-05-10,-0.02,-0.01889,2025-04-25
DSX-PB,2018-05-10,-0.04,-0.13,2025-04-24
CHYCF,2018-05-10,4.82,-4.2,2025-09-08
TPCH.BK,2018-05-10,0.2,0.2,2025-06-17
SPH,2018-05-10,1.73,1.98,2025-04-25
HUBS,2018-05-10,0.15,0.11,2025-04-25
ATEC,2018-05-10,-0.09,-0.16,2025-04-25
CLDX,2018-05-10,-2.85,-2.55,2025-04-25
3197.T,2018-05-10,14.24,16.76,2025-06-17
4090.SR,2018-05-10,0.18,0.29,2025-06-17
OTSKF,2018-05-10,0.3831,0.4277,2025-06-17
2371.T,2018-05-10,22.2,18.81,2025-09-08
7269.T,2018-05-10,116.44,115.64,2025-06-17
BBAS3.SA,2018-05-10,1.09,1.05,2025-06-17
2503.T,2018-05-10,54.64,42.34,2025-06-17
RELOF,2018-05-10,23.01,23.79,2025-06-17
2324.TW,2018-05-10,0.32,0.33,2025-06-17
SGAMF,2018-05-10,-0.188,-0.21294,2025-06-17
RDFN,2018-05-10,-0.44,-0.43,2025-04-25
CDLX,2018-05-10,-0.35,-0.51,2025-04-25
MTSFF,2018-05-10,84.81,44.39,2025-06-17
6326.T,2018-05-10,24.21,27.45,2025-06-17
3021.TW,2018-05-10,0.21,0.3,2025-06-17
GUD.TO,2018-05-10,0.05,0.036,2025-06-17
SSRM,2018-05-10,0.05,0.0074,2025-04-25
6113.T,2018-05-10,32.39,21.58,2025-09-08
LCTX.TA,2018-05-10,-0.5,-0.07,2025-06-17
DUK-PA,2018-05-10,1.28,1.14,2025-04-25
8150.TW,2018-05-10,0.04,0.28,2025-06-17
WTTR,2018-05-10,0.19,0.07,2025-04-25
WSP.TO,2018-05-10,0.53,0.6,2025-06-17
BKEP,2018-05-10,-0.05,-0.1,2024-03-14
DAIUF,2018-05-10,69.09,76.98,2025-11-25
RSNHF,2018-05-10,13.74,31.78,2025-06-17
CYFWF,2018-05-09,0.1282,0.131,2025-06-17
4971.TWO,2018-05-09,1.09,0.76,2025-06-17
BRDCF,2018-05-09,0.77,1.01,2025-12-29
1589.TW,2018-05-09,-0.37,-0.15,2025-06-17
UMH,2018-05-09,0.18,0.18,2025-04-25
2912.TW,2018-05-09,2.43,2.35,2025-06-17
AHOTF,2018-05-09,0.02,0.0075,2025-04-25
2497.TW,2018-05-09,-0.25,-0.1,2025-06-17
NPI.TO,2018-05-09,0.61,0.49,2025-06-17
MIPS.ST,2018-05-09,0.07,0.1,2025-06-17
2013.TW,2018-05-09,0.15,0.02,2025-06-17
TISNF,2018-05-09,28.02,25.88,2025-10-06
OTEX.TO,2018-05-09,0.54,0.62,2025-06-17
BNE.TO,2018-05-09,0.11,0.18,2025-06-17
8871.T,2018-05-09,12.32,28.4,2025-09-08
FRHHF,2018-05-09,0.03,0.034,2023-12-04
RLJ-PA,2018-05-09,0.1,0.1,2025-08-27
6499.TWO,2018-05-09,6.45,-0.37,2025-06-17
SYNH,2018-05-09,0.55,0.53,2023-12-04
MTC.BK,2018-05-09,0.39,0.36,2025-06-17
UPLD,2018-05-09,0.37,0.26,2025-04-25
4999.TW,2018-05-09,0.47,1.15,2025-06-17
MIDD,2018-05-09,1.18,1.4,2025-04-25
THYCF,2018-05-09,0.4424,0.778,2025-10-06
IIPR,2018-05-09,0.23,0.18,2025-10-22
CHMI,2018-05-09,0.52,0.56,2025-04-25
LAS-A.TO,2018-05-09,2.08,1.85,2025-06-17
SAIL,2018-05-09,0.02,0.00767,2025-09-09
PFGC,2018-05-09,0.34,0.31,2025-04-25
USAC,2018-05-09,0.12,0.11,2025-04-25
6195.TWO,2018-05-09,1.26,1.41,2025-09-09
MBI,2018-05-09,-0.69,-0.29,2025-03-24
ABEV,2018-05-09,0.05,0.05,2025-12-12
ENBR3.SA,2018-05-09,0.35,0.32,2025-06-17
NEXOF,2018-05-09,52.8,36.85,2025-06-17
CARS,2018-05-09,0.39,0.64,2025-09-09
6640.T,2018-05-09,-19.85,-16.7,2025-06-17
EDPR.LS,2018-05-09,0.11,0.07,2025-06-17
LINC,2018-05-09,-0.28,-0.39,2025-04-25
MDCA,2018-05-09,-0.56,-0.12,2023-12-04
TK.BK,2018-05-09,0.22,0.23,2025-06-17
SANW,2018-05-09,1.52,0.19,2025-04-25
TIMS3.SA,2018-05-09,0.1,0.09,2025-06-17
SLGRF,2018-05-09,0.17,0.07,2023-12-04
UDIRF,2018-05-09,0.4999,0.571,2025-06-17
PNL.AS,2018-05-09,0.09,0.1,2025-06-17
KINS,2018-05-09,-0.22,-0.42,2025-04-25
6367.T,2018-05-09,120.07,71.21,2025-09-08
2239.TW,2018-05-09,2.72,2.42,2025-06-17
COTY,2018-05-09,0.13,0.12,2025-04-25
BGNE,2018-05-09,-2.03,-1.96,2025-08-18
6272.T,2018-05-09,18.02,22.14,2025-06-17
CNDT,2018-05-09,0.22,0.22,2025-10-30
EVH,2018-05-09,0.02,0.00792,2025-04-25
MNKD,2018-05-09,-0.24,-0.23,2025-04-20
FG,2018-05-09,0.28,0.25,2025-04-25
SOY.TO,2018-05-09,-0.07,-0.05,2025-06-17
SGIOF,2018-05-09,0.845,0.51,2025-06-17
OTIC,2018-05-09,-0.37,-0.35,2023-12-04
KREF,2018-05-09,0.35,0.34,2025-04-25
BLDR,2018-05-09,0.24,0.17,2025-04-25
069260.KS,2018-05-09,784.0,725.5,2025-06-17
222800.KQ,2018-05-09,131.29,138.9,2025-06-17
RAY-B.ST,2018-05-09,0.34,0.75,2025-06-17
MEKO.ST,2018-05-09,1.41,1.72,2025-06-17
CHMI-PB,2018-05-09,0.52,0.56,2025-04-25
NPIFF,2018-05-09,0.4756,0.382,2025-06-17
HZNP,2018-05-09,0.03,0.11,2023-12-04
KBRLF,2018-05-09,0.04678,0.1871,2025-06-17
SEDG,2018-05-09,0.87,0.8,2025-04-25
3152.TWO,2018-05-09,2.15,2.28,2025-06-17
SVC,2018-05-09,0.34,0.24,2025-04-25
HHS,2018-05-09,1.17,-0.76,2025-04-12
UHOIF,2018-05-09,0.1785,0.2001,2025-06-17
CNNE,2018-05-09,-0.02,-0.09,2025-04-25
MODVQ,2018-05-09,0.63,0.45,2025-09-09
RKNEF,2018-05-09,-0.04,-3.06,2025-04-25
FRU.TO,2018-05-09,0.04,0.05,2025-06-17
6465.T,2018-05-09,78.88,95.57,2025-06-17
CNTY,2018-05-09,0.03,0.05,2025-04-25
4126.TWO,2018-05-09,0.56,0.85,2025-06-17
SUN.BK,2018-05-09,0.00815,0.07,2025-06-17
YGRAF,2018-05-09,0.07017,0.06237,2025-06-17
HEN3.F,2018-05-09,1.43,1.43,2025-06-17
ERXCF,2018-05-09,0.2066,0.0877,2025-06-17
BIR.TO,2018-05-09,0.05,0.09,2025-06-17
PRTK,2018-05-09,0.91,0.94,2024-03-14
MTLHF,2018-05-09,29.76,29.2,2025-06-17
039490.KS,2018-05-09,3219.0,3733.23,2025-06-17
HOT-UN.TO,2018-05-09,0.02,0.0075,2025-06-17
TMXXF,2018-05-09,1.33,1.3,2025-10-06
EKIVF,2018-05-09,0.03,0.03,2025-06-17
BIREF,2018-05-09,0.05,0.09,2025-10-06
INO,2018-05-09,-4.32,-3.24,2025-04-25
NVGS,2018-05-09,0.01,0.06,2025-04-21
PCTI,2018-05-09,-0.01,-0.01,2025-04-06
WIE.VI,2018-05-09,-0.03,-0.05,2025-06-17
KKKUF,2018-05-09,0.2028,0.1718,2025-06-17
4543.T,2018-05-09,18.72,19.33,2025-09-08
PAAS.TO,2018-05-09,0.2,0.17,2025-06-17
STGW,2018-05-09,-0.56,-0.12,2025-04-12
SELB,2018-05-09,-0.71,-0.54,2024-03-14
GLP,2018-05-09,0.23,0.17,2025-04-25
AFG.OL,2018-05-09,1.33,1.3,2025-06-17
DHC,2018-05-09,0.88,0.16,2025-04-25
PFX,2018-05-09,1.4,2.72,2025-04-25
GECC,2018-05-09,2.16,1.86,2025-12-04
STMNF,2018-05-09,96.82,78.8,2025-06-17
4507.T,2018-05-09,92.51,61.47,2025-09-08
JHG,2018-05-09,0.71,0.66,2025-04-25
SUP,2018-05-09,0.15,0.04,2025-04-25
CEMI,2018-05-09,-0.05,-0.1,2025-02-28
1909.TW,2018-05-09,0.23,0.91,2025-06-17
2440.T,2018-05-09,10.25,15.77,2025-06-17
GOL,2018-05-09,0.26,0.42,2025-10-06
