symbol,date,epsActual,epsEstimated,lastUpdated
3045.TW,2017-08-03,1.37,1.38,2025-06-17
BKH,2017-08-03,0.41,0.5,2025-04-25
VG,2017-08-03,0.06,0.06,2025-09-17
LDOS,2017-08-03,1.04,0.77,2025-04-25
EVBG,2017-08-03,-0.05,-0.08,2025-04-22
SM,2017-08-03,-0.32,-0.32,2025-04-24
222800.KQ,2017-08-03,258.0,189.5,2025-06-17
BIO-B,2017-08-03,0.17,0.56,2025-04-25
4739.T,2017-08-03,8.95,6.82,2025-09-08
SYN,2017-08-03,-1.05,-1.98,2024-06-21
BLBD,2017-08-03,0.69,0.59,2025-04-07
MELI,2017-08-03,0.61,1.02,2025-04-25
FLT,2017-08-03,1.99,1.97,2025-04-05
SRC-PA,2017-08-03,0.25,0.34,2023-12-04
IQV,2017-08-03,1.09,1.05,2025-04-25
MNBEF,2017-08-03,33.49,24.66,2025-06-17
ED,2017-08-03,0.58,0.62,2025-04-25
RC,2017-08-03,0.34,0.33,2025-04-25
SRTS,2017-08-03,-0.06,-0.14,2025-04-24
HL,2017-08-03,-0.04,-0.004,2025-04-25
SSL.TO,2017-08-03,-0.0126,-0.00467,2025-06-17
TGSNF,2017-08-03,0.09,0.13,2025-04-25
NGL-PC,2017-08-03,-0.59,-0.38,2025-04-25
PGTI,2017-08-03,0.2,0.17,2025-04-25
IDIA.SW,2017-08-03,-0.11,-0.8,2025-06-17
NGL-PB,2017-08-03,-0.59,-0.38,2025-04-25
AHT-PI,2017-08-03,0.1068,-0.1389,2025-04-25
WTTR,2017-08-03,0.05,0.00313,2025-04-25
SAGE,2017-08-03,-1.88,-1.67,2025-08-06
ABUS,2017-08-03,-0.28,-0.35,2025-04-25
PCSB,2017-08-03,-0.1,0.09,2024-03-14
3407.T,2017-08-03,21.53,16.22,2025-09-08
PODD,2017-08-03,-0.13,-0.13,2025-04-25
ESGRP,2017-08-03,4.86,2.25,2025-04-25
6510.TWO,2017-08-03,6.62,6.93,2025-06-17
AHT,2017-08-03,520.0,550.0,2025-04-12
6768.T,2017-08-03,7.25,8.5,2025-06-17
CR.TO,2017-08-03,0.05,0.019,2025-06-17
2484.TW,2017-08-03,0.37,0.37,2025-06-17
PRMW.TO,2017-08-03,0.06,0.15,2025-10-06
IMHDF,2017-08-03,12.48,14.4,2025-10-06
CFMS,2017-08-03,7.0,9.0,2024-10-11
HALKB.IS,2017-08-03,0.81,0.84,2025-06-17
UNIT,2017-08-03,0.6,0.5,2025-04-25
ACRE,2017-08-03,0.24,0.24,2025-04-25
EEX,2017-08-03,0.18,0.18,2025-10-24
WLK,2017-08-03,1.17,1.36,2025-04-24
FUJHY,2017-08-03,0.49,0.47,2025-06-17
ALSK,2017-08-03,-0.05,-0.01111,2024-03-15
AG,2017-08-03,-0.02,0.05,2025-04-25
AINC,2017-08-03,1.73,1.37,2025-09-09
CNQ.TO,2017-08-03,0.29,0.26,2025-06-17
LEE,2017-08-03,0.5,0.06,2025-04-24
STAR,2017-08-03,2.28,2.87,2024-03-13
PWFL,2017-08-03,-0.01299,-0.00472,2025-11-25
EBS,2017-08-03,0.13,0.26,2025-09-09
MAURF,2017-08-03,22.57,17.31,2025-10-06
ADDYY,2017-08-03,0.94,0.89,2025-06-17
RWLK,2017-08-03,-7.25,-8.75,2025-04-11
035760.KQ,2017-08-03,5422.0,3804.5,2025-06-17
IGIFF,2017-08-03,0.611,0.611,2025-06-17
SHLX,2017-08-03,0.29,0.31,2023-12-04
NYMT,2017-08-03,0.4,0.59,2025-04-24
RBBN,2017-08-03,-0.02,-0.09,2025-04-25
AJRD,2017-08-03,0.32,0.15,2024-03-14
ORBC,2017-08-03,-0.15,-0.08,2023-12-04
NICE,2017-08-03,0.9,0.87,2025-04-25
MTX,2017-08-03,1.23,1.23,2025-04-25
XLRN,2017-08-03,-0.77,-0.62,2023-12-04
9613.T,2017-08-03,5.79,7.7,2025-09-08
DWSN,2017-08-03,-0.65,-0.39,2025-04-24
MIX.JO,2017-08-03,0.05,0.05,2025-10-06
ENB.TO,2017-08-03,0.4,0.45,2025-06-17
MX,2017-08-03,0.21,0.01,2025-04-25
CAMT.TA,2017-08-03,0.3951,0.3592,2025-10-06
WRK,2017-08-03,0.74,0.64,2025-04-25
6326.T,2017-08-03,34.61,29.23,2025-06-17
ATVI,2017-08-03,0.55,0.3,2024-11-25
CRC,2017-08-03,-1.83,-1.72,2025-04-25
CPSI,2017-08-03,0.43,0.46,2025-09-09
FR.TO,2017-08-03,-0.02,-0.0067,2025-06-17
GTE,2017-08-03,-0.2,0.4,2024-05-02
GTE.TO,2017-08-03,-0.22258,-0.13061,2025-06-17
TEN.MI,2017-08-03,0.0507,0.05915,2025-06-17
REGI,2017-08-03,0.08,0.07,2023-12-04
KW,2017-08-03,0.45,-0.07,2025-04-24
JOE,2017-08-03,0.15,0.04,2025-04-23
SCM,2017-08-03,0.32,0.3,2025-04-25
BIO,2017-08-03,0.58,0.63,2025-04-25
ECPG,2017-08-03,0.87,0.82,2025-04-25
TKFEN.IS,2017-08-03,0.61,0.25,2025-06-17
BSIG,2017-08-03,0.42,0.38,2025-04-12
BZZUF,2017-08-03,0.611,0.49,2025-10-06
ICE,2017-08-03,0.75,0.76,2025-04-25
PRO,2017-08-03,-0.22,-0.25,2025-04-25
MCRB,2017-08-03,-13.8,-11.8,2025-04-25
WTW,2017-08-03,1.45,1.48,2025-04-24
4912.T,2017-08-03,12.04,11.83,2025-06-17
NERV,2017-08-03,-2.16,-2.64,2025-04-25
000120.KS,2017-08-03,1265.0,1236.92,2025-06-17
ORA,2017-08-03,0.58,0.55,2025-04-25
CHUY,2017-08-03,0.31,0.31,2025-04-25
CHWWF,2017-08-03,0.21,0.28,2025-06-17
USPH,2017-08-03,0.59,0.6,2025-10-22
TSL.TO,2017-08-03,0.02,0.12,2025-06-17
GRUB,2017-08-03,0.26,0.26,2023-12-04
RWT,2017-08-03,0.35,0.37,2025-04-25
LMRK,2017-08-03,0.05,0.13,2023-12-04
FLR,2017-08-03,0.72,0.59,2025-08-27
CCLD,2017-08-03,-0.2,-0.17,2025-04-25
AMCX,2017-08-03,1.88,1.41,2025-04-25
GPN,2017-08-03,0.94,0.91,2025-10-22
IGM.TO,2017-08-03,0.77,0.77,2025-06-17
NBIX,2017-08-03,-0.68,-0.67,2025-04-10
RINIF,2017-08-03,0.791,0.75,2025-06-17
CLNE,2017-08-03,-0.1,-0.13,2025-04-24
AGI,2017-08-03,0.04,0.011,2025-04-25
PH,2017-08-03,2.45,2.31,2025-04-24
3376.TW,2017-08-03,1.36,1.58,2025-06-17
MGPI,2017-08-03,0.37,0.4,2025-07-22
RDUS,2017-08-03,-1.58,-1.23,2025-09-05
RFP.TO,2017-08-03,-0.03,0.16,2025-06-17
ZEUS,2017-08-03,0.47,0.41,2025-04-25
6269.T,2017-08-03,67.13,11.1,2025-10-06
ENENTO.HE,2017-08-03,0.3,0.26,2025-06-17
ICL,2017-08-03,0.05,0.07,2025-04-25
ISV.TO,2017-08-03,0.29,0.26,2025-06-17
2732.TWO,2017-08-03,1.08,1.05,2025-06-17
FXFLF,2017-08-03,12.67,3.97,2025-04-25
AKEJF,2017-08-03,0.53,0.506,2025-06-17
VER,2017-08-03,0.05,-5.8,2024-03-14
AXTA,2017-08-03,0.31,0.39,2025-09-09
CCS,2017-08-03,0.66,0.67,2025-04-25
PFSI,2017-08-03,0.44,0.67,2025-04-25
NOVT,2017-08-03,0.41,0.33,2025-04-14
MTBC,2017-08-03,-0.2,-0.17,2024-03-14
NINOY,2017-08-03,0.2,0.18,2025-10-06
MPCFF,2017-08-03,0.15,0.17,2025-11-10
UTI,2017-08-03,-0.21,-0.16,2025-04-24
TACT,2017-08-03,0.12,0.08,2025-04-25
FRFHF,2017-08-03,12.67,3.97,2025-04-25
RMAX,2017-08-03,0.54,0.47,2025-04-25
AAVVF,2017-08-03,0.07432,0.08,2025-10-07
IAFNF,2017-08-03,0.944,0.913,2025-10-06
FOXF,2017-08-03,0.39,0.36,2025-04-25
GTT,2017-08-03,0.02,0.00412,2023-12-04
7269.T,2017-08-03,148.3,104.2,2025-06-17
PRMW,2017-08-03,0.06,0.16,2025-04-25
SMAWF,2017-08-03,2.03,2.0,2025-10-06
TEVA,2017-08-03,1.02,1.11,2025-04-25
SNC.TO,2017-08-03,0.43,0.45,2025-06-17
PBFX,2017-08-03,0.49,0.57,2023-12-04
SKG.L,2017-08-02,0.43,0.46,2025-11-24
EXEL,2017-08-02,0.06,0.03556,2025-09-18
RACE.MI,2017-08-02,0.72,0.71,2025-06-17
BHR,2017-08-02,0.08,0.24,2025-04-25
PK,2017-08-02,0.81,0.77,2025-04-25
2371.T,2017-08-02,16.43,16.43,2025-09-08
YONXF,2017-08-02,6.3,10.95,2025-06-17
GLAD,2017-08-02,0.42,0.42,2025-04-24
BLUE,2017-08-02,-34.6,-32.8,2025-04-25
FORM,2017-08-02,0.4,0.28,2025-04-23
SEEL,2017-08-02,-4.5,-4.8,2025-04-25
LIFZF,2017-08-02,0.3969,0.3651,2025-06-17
NLY-PI,2017-08-02,0.3,0.3,2025-04-25
LSI,2017-08-02,0.28,0.41,2023-12-04
DSHK,2017-08-02,0.11,0.13,2025-12-08
PBSFF,2017-08-02,0.63,0.55,2025-06-17
CAB,2017-08-02,0.413,0.4888,2023-04-03
ZNGA,2017-08-02,0.02,0.018,2023-12-04
AYX,2017-08-02,-0.09,-0.14,2025-03-05
AMOT,2017-08-02,0.16,0.2,2024-11-03
MET-PF,2017-08-02,1.04,1.28,2025-04-25
CLVS,2017-08-02,-3.88,-2.13,2023-12-04
ECO.TO,2017-08-02,-0.03,-0.03,2025-06-17
TSE,2017-08-02,1.39,1.81,2025-04-25
SGAMF,2017-08-02,0.4458,0.3688,2025-06-17
TTMI,2017-08-02,0.36,0.35,2025-04-25
6146.TWO,2017-08-02,2.06,2.31,2025-06-17
DX,2017-08-02,0.57,0.51,2025-12-04
CCRDF,2017-08-02,0.1385,0.1152,2025-08-13
VNA.F,2017-08-02,0.13,0.48,2025-06-17
GIB-A.TO,2017-08-02,0.93,0.94,2025-06-17
RHKJF,2017-08-02,0.142,0.1183,2025-06-17
SMFKY,2017-08-02,0.47,0.49,2025-10-06
FRT,2017-08-02,1.05,0.8,2025-04-24
CENTA,2017-08-02,0.62,0.51,2025-04-24
RIGN.SW,2017-08-02,-4.32225,-0.08,2025-04-25
SBRA,2017-08-02,0.53,0.57,2025-10-23
FIS,2017-08-02,1.02,0.97,2025-10-22
CIM,2017-08-02,1.8,1.89,2025-04-25
KNBWF,2017-08-02,0.647,0.388,2025-06-17
EVC,2017-08-02,0.04,0.05,2025-04-22
BCIC,2017-08-02,0.7,0.95,2025-11-27
ASBRF,2017-08-02,88.43,64.17,2025-10-06
TAP-A,2017-08-02,1.66,2.13,2025-04-25
ALE,2017-08-02,0.72,0.55,2025-04-25
GWO.TO,2017-08-02,0.59,0.62,2025-06-17
IO,2017-08-02,-0.88,-0.69,2024-03-14
4183.T,2017-08-02,113.5,86.64,2025-12-29
CMPVF,2017-08-02,0.37,0.34,2025-04-25
KOMB.PR,2017-08-02,19.15,16.97,2025-06-17
DX-PC,2017-08-02,0.57,0.51,2025-12-18
GPL,2017-08-02,0.04874,,2023-12-04
CWST,2017-08-02,0.25,0.21,2025-04-25
MUR,2017-08-02,-0.11,-0.15,2025-04-24
ATO,2017-08-02,0.67,0.66,2025-04-25
RSLS,2017-08-02,-690.0,-656.25,2025-04-11
SCU,2017-08-02,1.0,0.23,2025-03-24
ARCC,2017-08-02,0.34,0.36,2025-04-25
TMHC,2017-08-02,0.46,0.39,2025-04-23
TOY.TO,2017-08-02,0.22,0.14,2025-06-17
DDD,2017-08-02,0.08,0.13,2025-04-25
EE,2017-08-02,0.89,0.74,2025-04-25
NWN,2017-08-02,0.1,0.06,2025-04-25
STAA,2017-08-02,-0.01,-0.00727,2025-11-13
DSV.CO,2017-08-02,4.37,4.34,2025-06-17
GNRC,2017-08-02,0.69,0.64,2025-04-25
AAWW,2017-08-02,1.09,0.89,2024-03-14
SR-PA,2017-08-02,0.44,0.38,2025-04-25
GREZF,2017-08-02,-9.19,-20.79,2025-06-17
KEM,2017-08-02,0.33,0.2,2025-04-24
WTRG,2017-08-02,0.34,0.34,2025-09-05
NSIT,2017-08-02,1.14,0.95,2025-04-07
OBLN,2017-08-02,-0.46,-0.44,2023-12-04
SEDG,2017-08-02,0.55,0.38,2025-04-25
SOOBF,2017-08-02,32.47,34.66,2025-12-29
CONE,2017-08-02,-0.01,0.07,2023-12-04
NOA.TO,2017-08-02,-0.23,-0.12,2025-06-17
TRMLF,2017-08-02,0.4,0.27,2025-10-06
HCG.TO,2017-08-02,1.5,1.14,2025-06-17
PITAF,2017-08-02,0.142,0.1538,2025-10-06
OMF,2017-08-02,0.81,0.89,2025-10-17
INN,2017-08-02,0.3,0.27,2025-04-23
CLH,2017-08-02,0.24,0.27,2025-04-25
FIVE.IL,2017-08-02,38.08,37.46,2025-06-17
HOLX,2017-08-02,0.5,0.49,2025-04-16
6996.T,2017-08-02,-51.25,8.09,2025-06-17
NTTDF,2017-08-02,0.05244,0.06973,2025-06-17
NWPX,2017-08-02,-0.22,-0.26,2025-04-25
CTRE,2017-08-02,0.3,0.29,2025-10-24
NVMI,2017-08-02,0.53,0.41,2025-04-25
AME,2017-08-02,0.65,0.62,2025-04-25
BECN,2017-08-02,0.84,0.9,2025-09-05
PE&OLES.MX,2017-08-02,0.05,0.11,2025-09-18
ECSNF,2017-08-02,-0.03,-0.03,2025-04-18
INGA.AS,2017-08-02,0.36,0.35,2025-06-17
ALIM,2017-08-02,-0.6,-1.05,2025-03-24
GPLDF,2017-08-02,0.04962,0.19,2024-11-03
RNG,2017-08-02,0.04,0.03067,2025-04-21
SBGI,2017-08-02,0.43,0.39,2025-04-25
FVE,2017-08-02,-1.3,-1.3,2024-03-13
MMP,2017-08-02,0.92,0.89,2024-09-15
THG,2017-08-02,1.69,1.62,2025-04-25
BMRN,2017-08-02,0.15,-0.22,2025-04-25
FBIN,2017-08-02,0.92,0.87,2025-04-25
STRL,2017-08-02,0.23,0.07,2025-04-23
GIB,2017-08-02,0.7,0.71,2025-06-17
D,2017-08-02,0.67,0.67,2025-04-25
AIF.TO,2017-08-02,0.41,0.26,2025-06-17
LBRDK,2017-08-02,-0.02,0.15,2024-05-03
CRTO,2017-08-02,0.39,0.36,2025-12-04
CRUS,2017-08-02,0.81,0.66,2025-04-16
ALEX,2017-08-02,0.07,0.09,2025-04-25
NEU,2017-08-02,5.29,5.73,2025-04-24
NP,2017-08-02,1.22,1.08,2023-12-04
THR,2017-08-02,0.01,0.04333,2025-09-09
MTSFF,2017-08-02,34.28,33.31,2025-06-17
DK,2017-08-02,-0.4,-0.03938,2025-04-24
QNNS.QA,2017-08-02,0.05,0.12,2025-06-17
AEL-PA,2017-08-02,0.71,0.6,2025-04-25
TRUMF,2017-08-02,0.2096,0.157,2025-06-17
2912.TW,2017-08-02,2.68,2.67,2025-06-17
NBR,2017-08-02,-19.0,-17.5,2025-04-24
CRARF,2017-08-02,0.4495,0.3667,2025-10-06
CODI-PC,2017-08-02,0.43,0.37,2025-04-23
TRPL4.SA,2017-08-02,0.11,0.27,2025-06-17
BYL.TO,2017-08-02,-0.11,-0.03191,2025-06-17
PDM,2017-08-02,0.46,0.44,2025-04-25
AWK,2017-08-02,0.75,0.79,2025-04-25
HCI,2017-08-02,0.98,0.9,2025-04-25
DXCO3.SA,2017-08-02,0.04,0.02,2025-06-17
MTOR,2017-08-02,0.64,0.46,2023-12-04
5741.T,2017-08-02,91.2,72.5,2025-06-17
LFUS,2017-08-02,2.1,2.09,2025-04-25
ERII,2017-08-02,-0.01,-0.008,2025-04-25
4966.TWO,2017-08-02,5.74,5.66,2025-06-17
WTS,2017-08-02,0.83,0.79,2025-04-24
NSA,2017-08-02,0.31,0.32,2025-04-25
6516.T,2017-08-02,120.5,87.5,2025-06-17
UGI,2017-08-02,0.09,0.14,2025-04-25
G,2017-08-02,0.43,0.35,2025-04-25
CC,2017-08-02,0.87,0.85,2025-04-22
GFF,2017-08-02,0.17,0.25,2025-04-25
BPMC,2017-08-02,-0.86,-0.75,2025-08-18
AM,2017-08-02,-0.01,0.17,2025-04-25
WSR,2017-08-02,0.31,0.33,2025-04-24
TUPRS.IS,2017-08-02,5.82,3.46,2025-06-17
FRT-PC,2017-08-02,1.05,0.8,2025-04-22
BDC,2017-08-02,1.29,1.21,2025-04-25
CG,2017-08-02,0.81,0.41,2025-04-25
ZWS,2017-08-02,0.27,0.26,2025-05-30
APO,2017-08-02,0.46,0.46,2025-04-25
LCTX.TA,2017-08-02,-0.11,-0.08,2025-06-17
NEWT,2017-08-02,0.41,0.4,2025-12-04
OTLC,2017-08-02,-0.15,-0.12,2025-04-25
SCCC.BK,2017-08-02,0.92,4.26,2025-06-17
SUM,2017-08-02,0.47,0.52,2025-04-25
IOGPQ,2017-08-02,-0.88,-0.69,2023-12-04
DUERF,2017-08-02,0.627,0.745,2025-06-17
QSR,2017-08-02,0.51,0.45,2025-04-25
ASM,2017-08-02,0.02,0.01835,2025-04-12
KLIC,2017-08-02,0.62,0.42,2025-04-25
CLDT,2017-08-02,0.65,0.65,2025-04-25
NSA-PA,2017-08-02,0.05,0.12,2025-04-25
TNC,2017-08-02,0.6,0.79,2025-10-22
MUSA,2017-08-02,1.51,1.13,2025-04-25
LHCG,2017-08-02,0.63,0.54,2023-12-04
FLOW,2017-08-02,0.33,0.37,2025-04-23
CTX.DE,2017-08-02,1.03,0.99,2025-11-25
AVB,2017-08-02,2.09,2.14,2025-04-25
5FB.DE,2017-08-02,-0.08,-0.15,2025-06-17
RUS.TO,2017-08-02,0.53,0.38,2025-06-17
NIJPF,2017-08-02,48.26,17.3,2025-06-17
ANSS,2017-08-02,0.99,0.92,2025-08-06
SHEN,2017-08-02,-0.00163,-0.00081,2025-04-13
DKL,2017-08-02,0.59,0.68,2025-10-20
WMB,2017-08-02,0.1,0.21,2025-04-25
RYN,2017-08-02,0.2,0.11,2025-04-25
AN,2017-08-02,0.86,0.97,2025-04-19
TCS,2017-08-02,-1.65,-1.65,2025-04-25
DNOW,2017-08-02,-0.1,-0.1,2025-04-25
FPRUF,2017-08-02,1.19,1.12,2025-06-17
LIOPF,2017-08-02,12.04,11.83,2025-10-06
VTVT,2017-08-02,-16.4,-18.4,2025-04-24
GEL,2017-08-02,0.28,0.22,2025-04-25
8050.T,2017-08-02,29.1,32.0,2025-06-17
SCEYF,2017-08-02,-0.19,-0.09,2025-06-17
TNET.BR,2017-08-02,1.22,0.69,2025-06-17
NI-PB,2017-08-02,0.1,0.1,2024-05-20
VNDA,2017-08-02,-0.03,-0.21,2025-04-25
LADR,2017-08-02,0.42,0.35,2025-09-09
8002.T,2017-08-02,30.4,29.88,2025-09-08
CGEN,2017-08-02,-0.18,-0.17,2025-04-21
9202.T,2017-08-02,145.8,58.65,2025-09-08
RMD.AX,2017-08-02,0.08,0.07,2025-06-17
SLRX,2017-08-02,-318.75,-359.37,2025-09-09
CCRN,2017-08-02,0.16,0.09,2025-04-25
PEO.WA,2017-08-02,2.04,2.04,2025-06-17
RAIL,2017-08-02,-0.04,-0.02267,2025-04-25
IR,2017-08-02,0.24,0.18,2025-04-25
TGB,2017-08-02,0.04,-0.01,2025-10-07
SUZB3.SA,2017-08-02,0.18,0.06,2025-06-17
LAT1V.HE,2017-08-02,0.19,0.26,2025-06-17
CAKE,2017-08-02,0.78,0.76,2025-04-25
PKDC,2017-08-02,-3.45,-4.01,2025-04-24
HUBS,2017-08-02,0.07,0.00713,2025-04-25
MFA,2017-08-02,0.8,0.73,2025-12-04
BBDC,2017-08-02,0.41,0.42,2025-04-23
MATV,2017-08-02,0.88,0.8,2025-04-25
AGO,2017-08-02,1.16,0.63,2025-04-25
MIC,2017-08-02,0.32,0.49,2023-12-04
SO,2017-08-02,0.73,0.71,2025-04-25
BG,2017-08-02,0.17,0.1,2025-04-25
SW.TO,2017-08-02,0.3,0.28,2025-09-09
MET,2017-08-02,1.3,1.28,2025-04-25
4523.T,2017-08-02,34.28,30.53,2025-11-17
MRO,2017-08-02,-0.24,-0.14,2025-04-25
CENT,2017-08-02,0.62,0.51,2025-04-25
TNRSF,2017-08-02,0.06,0.17,2025-04-25
FBHS,2017-08-02,0.92,0.87,2023-12-04
OXY,2017-08-02,0.15,0.12,2025-04-24
RAY-A.TO,2017-08-02,0.11,0.12,2025-06-17
AXGN,2017-08-02,-0.06,-0.08,2025-04-12
NOA,2017-08-02,-0.17,-0.16,2025-06-17
MCF,2017-08-02,-0.19,-0.19,2023-12-04
DOX,2017-08-02,1.02,0.96,2025-04-25
ITTOF,2017-08-02,8.95,6.82,2024-06-26
MANT,2017-08-02,0.4,0.38,2023-12-04
OSK,2017-08-02,1.84,1.37,2025-09-05
CAH,2017-08-02,1.31,1.24,2025-04-25
MDLZ,2017-08-02,0.48,0.46,2025-04-25
NINOF,2017-08-02,0.2032,0.1662,2025-06-17
LBRDA,2017-08-02,-0.02,0.05,2025-04-15
DINO,2017-08-02,0.66,0.47,2025-04-25
KMT,2017-08-02,0.56,0.63,2025-04-25
NUS,2017-08-02,0.77,0.69,2025-04-25
TTWO,2017-08-02,0.6,0.2,2025-09-09
VRE,2017-08-02,-0.05,0.06,2025-04-25
TS,2017-08-02,0.13,0.1,2025-04-24
VMC,2017-08-02,0.9,1.2,2025-04-24
3941.T,2017-08-02,13.86,12.1,2025-06-17
SRHBF,2017-08-02,0.05,0.03367,2025-04-25
ASC,2017-08-02,-0.06,-0.06,2025-04-24
000150.KS,2017-08-02,1076.0,1676.86,2025-07-14
MASI,2017-08-02,0.83,0.71,2025-04-12
UFPT,2017-08-02,0.36,0.36,2025-04-25
SPR,2017-08-02,1.57,1.2,2025-04-18
GLE.PA,2017-08-02,1.32,1.22,2025-06-17
APYX,2017-08-02,-0.04,-0.03333,2025-04-25
RILBA.CO,2017-08-02,6.83,6.38,2025-06-17
FUN,2017-08-02,0.82,1.02,2025-04-25
GMED,2017-08-02,0.32,0.3,2025-04-25
KL,2017-08-02,0.17,0.19,2023-12-04
002439.SZ,2017-08-02,0.00735,0.13,2025-06-17
EXC,2017-08-02,0.54,0.52,2025-04-24
CINF,2017-08-02,0.64,0.51,2025-04-25
CPXGF,2017-08-02,0.02,0.35,2025-06-17
TAP,2017-08-02,1.66,2.11,2025-04-25
LNDNF,2017-08-02,0.6,0.42,2025-04-25
BYLTF,2017-08-02,-0.14,-0.03916,2025-04-24
HSTO,2017-08-02,-38.0,-33.0,2025-04-20
CTXS,2017-08-02,1.03,0.99,2023-12-04
IDRSF,2017-08-02,-0.11,-0.8,2025-06-17
CTTAF,2017-08-02,3.88,4.01,2025-06-17
TOU.TO,2017-08-02,0.4,0.27,2025-12-09
BRKS,2017-08-02,0.36,0.3,2025-09-08
OPHLF,2017-08-02,0.2,21.3,2025-10-06
SWM,2017-08-02,0.88,0.8,2023-12-04
CSLT,2017-08-02,-0.07,-0.1,2023-12-04
ARZZ3.SA,2017-08-02,0.44,0.4,2025-06-17
CLI,2017-08-02,-0.05,0.06,2024-03-13
GSS,2017-08-02,0.1,0.03375,2024-03-14
CLLS,2017-08-02,-0.39,-0.59,2025-04-25
NLOK,2017-08-02,0.33,0.31,2023-12-04
STGYF,2017-08-02,0.11,0.12,2025-06-17
CGEN.TA,2017-08-02,-0.18,-0.18,2025-06-17
PKIUF,2017-08-02,-0.00969,-0.0635,2025-06-17
GLDD,2017-08-02,0.02,0.03,2025-09-09
4581.T,2017-08-02,69.27,73.21,2025-09-08
HLTOF,2017-08-02,0.08,0.15,2025-06-17
RNMBF,2017-08-02,1.19,1.18,2025-06-17
CF.TO,2017-08-02,-0.0243,0.1,2025-09-08
8303.T,2017-08-02,42.2,47.6,2025-09-10
AMRN,2017-08-02,-1.0,-1.2,2025-04-24
096530.KQ,2017-08-02,55.0,124.15,2025-06-17
3034.TW,2017-08-02,2.01,2.03,2025-06-17
HI,2017-08-02,0.53,0.5,2025-04-25
BPHLF,2017-08-02,1.34,1.43,2025-04-24
UFCS,2017-08-02,0.05,0.11,2025-04-24
MFA-PC,2017-08-02,0.2,0.18,2025-08-27
TTEK,2017-08-02,0.11,0.11,2025-04-25
ARTNA,2017-08-02,0.35,0.38,2025-04-25
CGX.TO,2017-08-02,0.02,0.35,2025-06-17
RCM,2017-08-02,-0.1,-0.03334,2025-04-25
NLY,2017-08-02,1.2,1.2,2025-12-04
HMCBF,2017-08-02,1.37,0.905,2025-06-17
6908.T,2017-08-02,58.97,50.99,2025-06-17
UE,2017-08-02,0.33,0.35,2025-04-25
MFA-PB,2017-08-02,0.2,0.18,2025-08-27
NJR,2017-08-02,0.2,0.04125,2025-04-25
LIF.TO,2017-08-02,0.5,0.46,2025-06-17
3527.TWO,2017-08-02,0.4,1.54,2025-06-17
LUMN,2017-08-02,0.46,0.49,2025-04-25
PPC,2017-08-02,0.94,0.83,2025-04-24
PRTK,2017-08-02,0.64,0.89,2024-03-14
2801.T,2017-08-02,31.6,30.59,2025-09-08
RDWR,2017-08-02,0.03,0.035,2025-04-21
MGRC,2017-08-02,0.48,0.39,2025-04-25
QLYS,2017-08-02,0.26,0.2,2025-04-25
TNL,2017-08-02,1.53,1.5,2025-12-04
CSGS,2017-08-02,0.62,0.62,2025-04-25
SHLE.TO,2017-08-02,-1.92,-1.06,2025-06-17
DTEGF,2017-08-02,0.26,0.24,2025-10-06
WDO.TO,2017-08-02,0.00637,0.02546,2025-06-17
PTMN,2017-08-02,0.7,0.95,2025-04-25
APTV-PA,2017-08-02,1.71,1.65,2023-12-04
AHKSF,2017-08-02,21.53,16.22,2025-11-10
NNBR,2017-08-02,0.51,0.48,2025-04-25
JLL,2017-08-02,1.82,1.52,2025-04-25
PLUS,2017-08-02,0.48,0.41,2025-04-23
007070.KS,2017-08-02,545.0,801.89,2025-06-17
XPO,2017-08-02,0.6,0.59,2025-04-25
SSUMF,2017-08-02,62.66,46.46,2025-10-06
CSTE,2017-08-02,0.49,0.54,2025-04-23
NXPI,2017-08-02,1.22,1.52,2025-04-25
SMLR,2017-08-02,-0.16,-0.11,2025-04-25
CORR-PA,2017-08-02,0.58,0.55,2024-03-13
G.MI,2017-08-02,0.43,0.4,2025-10-08
HUM,2017-08-02,3.49,3.08,2025-04-14
DS,2017-08-02,0.11,0.13,2023-12-04
CIM-PD,2017-08-02,0.6,0.63,2025-04-25
LNC,2017-08-02,1.85,1.75,2025-04-25
ICFI,2017-08-02,0.73,0.73,2025-04-25
ORRON.ST,2017-08-02,0.6,0.5,2025-06-17
AVNS,2017-08-02,0.51,0.37,2025-04-25
TUSK,2017-08-02,-0.03,-0.08,2025-04-16
PRTY,2017-08-02,0.28,0.26,2023-12-04
LIMAF,2017-08-02,2.45,2.39,2025-06-17
EQIX,2017-08-02,4.59,3.91,2025-04-24
034020.KS,2017-08-02,-578.98,469.69,2025-06-17
RAY-B.TO,2017-08-02,0.11,0.12,2025-09-08
1565.TWO,2017-08-02,8.98,8.08,2025-06-17
6472.T,2017-08-02,7.33,5.27,2025-06-17
CF,2017-08-02,0.1,-0.08,2025-04-25
SUPN,2017-08-02,0.32,0.24,2025-04-12
OAS,2017-08-02,-0.05,-0.06,2023-12-04
BHR-PD,2017-08-02,-0.09,0.24,2025-04-25
QRVO,2017-08-02,0.87,0.81,2025-04-25
OCN,2017-08-02,-5.4,-2.85,2025-04-12
CODI,2017-08-02,-0.53,0.37,2025-04-25
GKOS,2017-08-02,0.06,0.06,2025-04-25
MOH,2017-08-02,-0.01,0.86,2025-04-25
CF-PC.TO,2017-08-02,-0.0243,0.1,2025-09-08
