symbol,date,epsActual,epsEstimated,lastUpdated
APEN,2019-07-23,-0.4,-0.38,2025-02-27
GPK,2019-07-23,0.24,0.21,2025-04-25
SHECF,2019-07-23,1.86,1.62,2025-10-06
CAJFF,2019-07-23,0.2968,0.3994,2025-06-17
ENBR3.SA,2019-07-23,0.31,0.3,2025-06-17
WSBC,2019-07-23,0.82,0.82,2025-10-17
IRBT,2019-07-23,0.25,0.03267,2025-04-19
TER,2019-07-23,0.66,0.62,2025-04-25
VOYJF,2019-07-23,0.26,0.34,2025-10-06
QCRH,2019-07-23,0.85,0.8,2025-10-17
NTB,2019-07-23,0.72,0.92,2025-04-25
KO,2019-07-23,0.63,0.61,2025-04-25
FCF,2019-07-23,0.28,0.27,2025-10-17
FCBP,2019-07-23,0.58,0.54,2023-12-04
TXN,2019-07-23,1.36,1.22,2025-04-25
AZTECACPO.MX,2019-07-23,0.01244,-0.12,2025-06-17
IPG,2019-07-23,0.46,0.44,2025-04-25
PSB,2019-07-23,0.82,0.76,2023-12-04
WNEB,2019-07-23,0.12,0.13,2025-10-17
LW,2019-07-23,0.74,0.72,2025-04-25
GNTY,2019-07-23,0.47,0.48,2025-10-17
THFF,2019-07-23,1.02,0.84,2025-10-17
NAVI,2019-07-23,0.74,0.53,2025-04-25
ASMIY,2019-07-23,2.8,0.99,2025-06-17
RHI,2019-07-23,0.98,0.98,2025-04-25
SWK,2019-07-23,2.66,2.54,2025-04-25
GMBXF,2019-07-23,0.06,0.06,2025-04-24
HTA,2019-07-23,0.08,0.08,2023-12-04
SKSBF,2019-07-23,3.98,4.18,2025-10-06
MIPS.ST,2019-07-23,1.17,1.25,2025-06-17
MFRVF,2019-07-23,-0.16,-0.15,2025-10-06
TRMK,2019-07-23,0.65,0.57,2025-10-17
AVY,2019-07-23,1.72,1.68,2025-04-25
PTJSF,2019-07-23,65.44,55.23,2025-06-17
ASMVF,2019-07-23,0.17,0.84,2025-10-06
WRB,2019-07-23,0.36,0.28,2025-04-25
KEY,2019-07-23,0.4,0.44,2025-10-17
FITB,2019-07-23,0.71,0.66,2025-10-17
NBHC,2019-07-23,0.64,0.61,2025-10-17
ASM.AS,2019-07-23,0.76,0.96,2025-06-17
PEBO,2019-07-23,0.74,0.67,2025-10-17
HBCP,2019-07-23,0.71,0.77,2025-10-17
WSBCP,2019-07-23,0.78,0.82,2025-04-25
UCBI,2019-07-23,0.59,0.58,2025-07-28
CSGP,2019-07-23,0.22,0.2,2025-04-16
USNA,2019-07-23,0.91,0.93,2025-04-25
CAJ,2019-07-23,0.29,0.44,2025-10-06
GMEXICOB.MX,2019-07-23,0.06,0.06,2025-06-17
HAS,2019-07-23,0.78,0.51,2025-04-25
MLI,2019-07-23,0.29,0.26,2025-04-25
CIT,2019-07-23,1.33,1.14,2025-09-05
CNR.TO,2019-07-23,1.73,1.65,2025-12-09
EDU,2019-07-23,0.6,0.63,2025-04-25
CIOXF,2019-07-23,0.16,0.19,2023-12-04
CYAGF,2019-07-23,1.37,3.23,2025-06-17
NNDNF,2019-07-23,0.05444,0.4852,2025-06-17
UPM.HE,2019-07-23,0.51,0.52,2025-06-17
ELPQF,2019-07-23,2.26,2.23,2025-10-06
ATI,2019-07-23,0.4,0.35,2025-04-24
AUDC,2019-07-23,0.22,0.18,2025-04-25
CTG,2019-07-23,0.09,0.08,2025-03-24
FELE,2019-07-23,0.7,0.72,2025-04-25
NEOG,2019-07-23,0.15,0.15,2025-04-25
PPBI,2019-07-23,0.62,0.63,2025-10-17
TRV,2019-07-23,2.02,2.28,2025-04-25
VALMT.HE,2019-07-23,0.26,0.34,2025-06-17
CMG,2019-07-23,0.08,0.07,2025-04-24
FLTDF,2019-07-23,0.3,0.39,2023-12-04
KMB,2019-07-23,1.67,1.61,2025-04-23
ELE.MC,2019-07-23,0.39,0.37,2025-06-17
AN,2019-07-22,1.2,1.06,2025-04-19
CE,2019-07-22,2.38,2.36,2025-04-16
BSRR,2019-07-22,0.57,0.55,2025-10-17
CDNS,2019-07-22,0.57,0.53,2025-04-24
HMST,2019-07-22,0.13,0.54,2025-10-17
MHSDF,2019-07-22,0.76,1.34,2025-10-06
PHIA.AS,2019-07-22,0.43,0.39,2025-06-17
NOS.LS,2019-07-22,0.09,0.1,2025-06-17
ELEZY,2019-07-22,0.39,0.37,2025-06-17
SDTHF,2019-07-22,0.1506,0.05266,2025-06-17
ASR,2019-07-22,2.48,2.25,2025-10-06
AKR,2019-07-22,0.36,0.33,2025-04-24
FBMS,2019-07-22,0.7,0.69,2025-07-28
600779.SS,2019-07-22,0.25,0.28,2025-06-17
PIXY,2019-07-22,-215719.5,-115050.4,2025-09-09
1211.SR,2019-07-22,-0.2,-0.02857,2025-06-17
DUERF,2019-07-22,0.4791,0.68,2025-06-17
CHCO,2019-07-22,1.38,1.3,2025-10-17
IDBHF,2019-07-22,2.65,2.19,2025-08-27
FBK,2019-07-22,0.7,0.7,2025-10-17
HSTM,2019-07-22,0.12,0.07,2025-10-21
SVIK.ST,2019-07-22,-1.31,1.36,2025-06-17
RANJF,2019-07-22,1.04,1.06,2025-06-17
CALM,2019-07-22,-0.41,-0.33,2025-04-25
7010.SR,2019-07-22,1.43,1.4,2025-06-17
AUKUF,2019-07-22,0.19,0.11,2025-06-17
BIMBOA.MX,2019-07-22,0.26,0.37,2025-06-17
KHNGF,2019-07-22,1.7,1.79,2025-06-17
OFG,2019-07-22,0.43,0.43,2025-10-17
601933.SS,2019-07-22,0.02,0.05,2025-09-09
MTG-B.ST,2019-07-22,-0.57,-1.03,2025-06-17
HAL,2019-07-22,0.35,0.3,2025-04-25
EFSC,2019-07-22,0.98,0.93,2025-10-17
BOH,2019-07-22,1.4,1.38,2025-10-17
LCNB,2019-07-22,0.36,0.39,2025-10-17
CXT,2019-07-22,1.58,1.56,2025-04-24
4684.T,2019-07-22,117.16,91.39,2025-09-08
NHYKF,2019-07-22,0.19,0.21,2025-10-06
GRBMF,2019-07-22,0.26,0.37,2025-10-06
CR,2019-07-22,1.58,1.56,2025-04-25
NWBI,2019-07-22,0.25,0.28,2025-10-17
030000.KS,2019-07-22,435.0,414.59,2025-06-17
ZION,2019-07-22,0.99,1.1,2025-10-17
PFRM3.SA,2019-07-22,0.01922,0.04,2025-06-17
KHNGY,2019-07-22,0.34,0.33,2025-06-17
2350.SR,2019-07-22,-0.18,-0.08,2025-06-17
WHR,2019-07-22,4.01,3.8,2025-04-25
KIMBERA.MX,2019-07-22,0.42,0.42,2025-06-17
PMBC,2019-07-22,0.12,0.14,2023-12-04
BRO,2019-07-22,0.32,0.28,2025-04-25
NBTB,2019-07-22,0.69,0.66,2025-10-17
CHMG,2019-07-22,1.02,1.01,2025-10-17
2020.SR,2019-07-22,0.91,1.05,2025-06-17
RNST,2019-07-22,0.82,0.82,2025-10-17
ALIV-SDB.ST,2019-07-22,1.38,1.49,2025-10-06
AROW,2019-07-22,0.57,0.57,2025-10-17
SONDA.SN,2019-07-22,8.4,9.35,2025-06-17
EQBK,2019-07-22,0.58,0.6,2025-10-17
BACHOCOB.MX,2019-07-22,2.65,2.19,2025-06-17
ONB,2019-07-22,0.36,0.32,2025-10-17
PETS,2019-07-22,0.26,0.46,2025-08-13
RBB,2019-07-22,0.5,0.51,2025-10-17
VBTX,2019-07-22,0.59,0.62,2025-10-17
UPMKF,2019-07-22,0.568,0.579,2025-06-17
IBA,2019-07-22,1.66,1.48,2025-10-03
QEWS.QA,2019-07-22,0.28,0.31,2025-06-17
005380.KS,2019-07-22,3490.0,4018.86,2025-06-17
PRK,2019-07-22,1.61,1.69,2025-04-23
RPM,2019-07-22,1.24,1.14,2025-04-25
TTB.BK,2019-07-22,0.04,0.038,2025-06-17
BNORDIK-CSE.CO,2019-07-22,6.8,3.66,2025-06-23
ASURB.MX,2019-07-22,4.76,4.45,2025-06-17
039840.KQ,2019-07-22,634.0,196.0,2025-06-17
STLD,2019-07-22,0.87,0.89,2025-04-25
LII,2019-07-22,3.74,4.15,2025-04-25
PSK.TO,2019-07-22,0.19,0.09,2025-06-17
MPZAF,2019-07-22,1.17,1.25,2025-10-06
CPKF,2019-07-22,0.66,0.61,2025-04-25
WASH,2019-07-22,0.99,1.02,2025-10-17
PREKF,2019-07-22,0.1444,0.06838,2025-10-06
NETI,2019-07-22,-2.0,-2.06,2024-11-03
WSFS,2019-07-22,0.88,0.74,2025-10-17
ADC,2019-07-22,0.75,0.74,2025-04-24
IBTX,2019-07-22,1.22,1.27,2025-04-25
ASRMF,2019-07-22,4.76,4.45,2025-10-06
IDRSF,2019-07-22,-0.95,-0.99,2025-06-17
MEGACPO.MX,2019-07-22,0.76,1.34,2025-06-17
LOGI,2019-07-22,0.39,0.36,2025-09-10
TRST,2019-07-22,0.76,0.75,2025-10-17
TESS,2019-07-22,-0.23,-0.01917,2024-03-14
ACC,2019-07-22,0.07,0.09,2023-12-04
BDN,2019-07-22,0.35,0.36,2025-04-25
BOH-PA,2019-07-22,1.4,1.38,2025-04-23
PFC,2019-07-22,0.61,0.58,2025-05-05
ZONNF,2019-07-22,0.09,0.1,2025-06-17
CBU,2019-07-22,0.8,0.8,2025-10-17
HXL,2019-07-22,0.94,0.89,2025-04-25
KCDMF,2019-07-22,0.42,0.42,2025-10-03
ELS,2019-07-22,0.48,0.47,2025-04-22
BMRC,2019-07-22,0.6,0.6,2025-10-17
CTTAF,2019-07-22,2.65,2.79,2025-06-17
OBIIF,2019-07-21,117.16,91.39,2025-11-10
RYLPF,2019-07-21,0.43,0.39,2025-06-17
7020.SR,2019-07-21,0.05,0.09,2025-06-17
HYMLF,2019-07-21,3490.0,4018.86,2025-06-17
GWCS.QA,2019-07-21,0.11,0.1,2025-06-17
HDB,2019-07-20,0.22,0.22,2025-10-06
SSAB-A.ST,2019-07-19,0.98,1.16,2025-06-17
BLX,2019-07-19,0.56,0.55,2025-10-17
NCC-B.ST,2019-07-19,2.85,3.56,2025-06-17
BRAV.ST,2019-07-19,0.99,1.05,2025-06-17
002415.SZ,2019-07-19,0.29,0.28,2025-06-17
KKP.BK,2019-07-19,1.74,1.85,2025-06-17
SUVPF,2019-07-19,0.865,0.854,2025-10-06
ELK.OL,2019-07-19,0.25,0.48,2025-06-17
NVR,2019-07-19,53.09,44.82,2025-04-25
RBCAA,2019-07-19,0.86,0.78,2025-10-17
VAIAF,2019-07-19,0.14,0.1,2025-10-06
TOM.OL,2019-07-19,1.4,1.34,2025-06-17
CCNE,2019-07-19,0.64,0.58,2025-10-17
BETS-B.ST,2019-07-19,1.24,1.3,2025-06-17
ACU,2019-07-19,0.77,0.75,2025-04-24
ALV,2019-07-19,1.38,1.45,2025-04-25
FCCY,2019-07-19,0.39,0.39,2023-12-04
LIME.ST,2019-07-19,0.56,0.6,2025-06-17
XXL.OL,2019-07-19,0.52,0.53,2025-06-17
CCNEP,2019-07-19,0.64,0.58,2025-04-25
NOBI.ST,2019-07-19,1.71,1.55,2025-06-17
SYF,2019-07-19,0.97,0.95,2025-04-25
MSAB-B.ST,2019-07-19,-0.58,-0.19,2025-06-17
SCATC.OL,2019-07-19,-0.22,0.27,2025-06-17
BOCH,2019-07-19,0.2,0.23,2023-12-04
RPNMF,2019-07-19,0.1896,0.25,2025-10-08
NXTP,2019-07-19,-2.8,-3.2,2025-09-09
SLB,2019-07-19,0.35,0.35,2025-04-25
RIGD.IL,2019-07-19,0.49,0.43,2025-06-17
CFG-PE,2019-07-19,0.95,0.94,2025-04-25
MAN,2019-07-19,2.05,2.0,2025-04-25
TMRAF,2019-07-19,0.08164,0.07814,2025-06-17
SHOT.ST,2019-07-19,1.54,1.7,2025-06-17
FORTUM.HE,2019-07-19,0.74,0.35,2025-06-17
600837.SS,2019-07-19,0.15,0.22,2025-06-17
HUH1V.HE,2019-07-19,0.51,0.56,2025-06-17
SDMHF,2019-07-19,0.831,0.753,2025-06-17
KTB1.F,2019-07-19,0.58,0.5,2025-10-06
HTNGF,2019-07-19,0.15,0.22,2025-10-06
RF-PC,2019-07-19,0.37,0.39,2025-04-25
MBCN,2019-07-19,0.48,0.48,2025-10-17
TIETO.HE,2019-07-19,0.45,0.4,2025-06-17
SXT,2019-07-19,0.81,0.83,2025-04-25
TMP,2019-07-19,1.27,1.33,2025-04-23
SINCH.ST,2019-07-19,0.1,0.12,2025-06-17
KEMIRA.HE,2019-07-19,0.24,0.23,2025-06-17
TOBII.ST,2019-07-19,-0.59,-0.51,2025-06-17
STT,2019-07-19,1.45,1.39,2025-12-04
CFG,2019-07-19,0.95,0.94,2025-10-17
STERV.HE,2019-07-19,0.22,0.27,2025-06-17
BAY.BK,2019-07-19,0.95,0.98,2025-06-17
BMRI.JK,2019-07-19,134.96,143.26,2025-06-17
ATT.ST,2019-07-19,-0.02,-0.02,2025-06-17
DIM.PA,2019-07-19,0.74,0.67,2025-06-17
KBANK.BK,2019-07-19,4.15,4.1,2025-06-17
BCBP,2019-07-19,0.3,0.3,2025-10-17
NIL-B.ST,2019-07-19,1.32,1.91,2025-06-17
AC.MX,2019-07-19,1.6,1.57,2025-06-17
CLF,2019-07-19,0.57,0.52,2025-04-24
MSON-B.ST,2019-07-19,0.56,0.72,2025-06-17
BLK,2019-07-19,6.41,6.5,2025-04-25
600958.SS,2019-07-19,-0.00849,0.07,2025-06-17
TCAP.BK,2019-07-19,1.66,1.63,2025-06-17
PKN.WA,2019-07-19,3.75,2.91,2025-06-17
RF,2019-07-19,0.37,0.39,2025-10-17
FNXTF,2019-07-19,0.629,0.798,2025-06-17
VAIAS.HE,2019-07-19,0.14,0.1,2025-06-17
PROB.ST,2019-07-19,2.62,1.85,2025-06-17
GNTX,2019-07-19,0.42,0.4,2025-04-24
EVO.ST,2019-07-19,1.9975808333333336,1.7873091666666667,2025-10-24
KTB.BK,2019-07-19,0.58,0.51,2025-06-17
SYF-PA,2019-07-19,0.97,0.95,2025-04-25
BOL.ST,2019-07-19,4.06,5.05,2025-06-17
FOI-B.ST,2019-07-19,0.56,0.71,2025-06-17
SAAB-B.ST,2019-07-19,3.23,3.13,2025-06-17
AXP,2019-07-19,2.07,2.04,2025-10-17
PEAB-B.ST,2019-07-19,2.33,1.98,2025-06-17
STT-PG,2019-07-19,1.45,1.39,2025-04-25
LSRG.ME,2019-07-19,37.27,28.75,2025-10-07
EMBVF,2019-07-19,1.6,1.62,2025-10-06
SARTF,2019-07-19,0.865,0.798,2025-10-06
6837.HK,2019-07-19,0.15,0.22,2025-11-10
FMAO,2019-07-19,0.42,0.45,2025-10-17
GKSGF,2019-07-19,0.843,0.865,2025-06-17
CTT.ST,2019-07-19,2.1,1.61,2025-06-17
KSU,2019-07-19,1.64,1.61,2023-12-04
KGTFF,2019-07-19,0.58,0.5,2025-10-06
KTC.BK,2019-07-19,0.51,0.6,2025-06-17
BMTC,2019-07-18,0.78,0.79,2023-12-04
EPI-A.ST,2019-07-18,1.4,1.31,2025-06-17
2290.SR,2019-07-18,0.56,0.67,2025-06-17
ICBK,2019-07-18,0.53,0.49,2023-12-04
HTLD,2019-07-18,0.27,0.25,2025-04-24
FVCB,2019-07-18,0.22,0.23,2025-10-22
ELUX-B.ST,2019-07-18,3.92,4.0,2025-06-17
MTB,2019-07-18,3.61,3.69,2025-10-17
AUB,2019-07-18,0.7,0.65,2025-10-17
COOR.ST,2019-07-18,1.11,1.14,2025-06-17
TBIIF,2019-07-18,-0.59,-0.51,2025-06-17
KNYJY,2019-07-18,0.517,0.562,2025-06-17
WBS-PF,2019-07-18,1.05,1.03,2025-10-17
NDA-FI.HE,2019-07-18,0.17,0.19,2025-06-17
TFC-PI,2019-07-18,1.09,1.07,2025-04-25
PGS.OL,2019-07-18,-0.07,-0.021,2025-06-17
ESSITY-A.ST,2019-07-18,3.74,3.6,2025-06-17
9802.TW,2019-07-18,1.82,1.51,2025-06-17
KARBF,2019-07-18,0.17,0.47,2023-12-04
WSO-B,2019-07-18,2.4,2.54,2025-04-25
BEDU,2019-07-18,0.76,0.8,2025-11-10
SVJTY,2019-07-18,0.559,0.61,2025-10-06
NLLGF,2019-07-18,1.32,1.91,2025-09-16
TOP.CO,2019-07-18,4.5,4.21,2025-06-17
KNEBV.HE,2019-07-18,0.46,0.5,2025-06-17
GTLS,2019-07-18,0.68,0.61,2025-04-25
TLSNF,2019-07-18,0.47,0.59,2025-10-06
VOLV-B.ST,2019-07-18,5.47,4.73,2025-06-17
BN4.SI,2019-07-18,0.08,0.11,2025-06-17
VLVLY,2019-07-18,0.58,0.5,2025-10-06
SWDAF,2019-07-18,0.53,0.52,2025-06-17
QBIO,2019-07-18,-0.2,-0.12,2025-09-09
FFBC,2019-07-18,0.58,0.57,2025-10-17
CGCBV.HE,2019-07-18,0.62,0.69,2025-06-17
TREL-B.ST,2019-07-18,3.36,3.2,2025-06-17
TFC-PR,2019-07-18,1.09,1.07,2025-04-25
WBS,2019-07-18,1.05,1.03,2025-10-17
BOLIF,2019-07-18,4.06,5.05,2025-08-27
GBCI,2019-07-18,0.61,0.59,2025-10-17
WMMVF,2019-07-18,0.5,0.46,2025-10-06
BFH,2019-07-18,3.83,4.02,2025-10-17
GFED,2019-07-18,0.56,0.53,2023-12-04
MTRS.ST,2019-07-18,0.68,0.65,2025-06-17
WMMVY,2019-07-18,0.26,0.26,2025-10-06
WNS,2019-07-18,0.72,0.61,2025-10-23
MSFT,2019-07-18,1.37,1.21,2025-04-24
TELIA.ST,2019-07-18,0.47,0.6,2025-06-17
UNTY,2019-07-18,0.53,0.53,2025-10-17
MS-PL,2019-07-18,1.23,1.14,2025-08-27
600048.SS,2019-07-18,0.64,0.57,2025-06-17
MICCF,2019-07-18,0.45,0.27,2023-12-04
DHR-PB,2019-07-18,1.19,1.16,2023-12-04
PPG,2019-07-18,1.85,1.83,2025-04-25
WFG,2019-07-18,-0.25,0.09,2025-11-10
LIAB.ST,2019-07-18,2.38,2.06,2025-06-17
INDT.ST,2019-07-18,1.01,1.17,2025-06-17
OZK,2019-07-18,0.86,0.86,2025-10-17
SAABF,2019-07-18,3.23,3.13,2025-10-06
EWBC,2019-07-18,1.24,1.24,2025-10-17
IIIN,2019-07-18,0.11,0.3,2025-04-25
DHR,2019-07-18,1.19,1.16,2025-04-25
603368.SS,2019-07-18,0.54,0.45,2025-06-17
PCRBF,2019-07-18,0.03088,0.01278,2025-06-17
FBBPF,2019-07-18,0.0394,0.04103,2025-06-17
STI,2019-07-18,1.48,1.45,2025-04-19
FSOYF,2019-07-18,0.02,0.01,2025-04-25
ISRG,2019-07-18,1.08,0.96,2025-04-25
EVGGF,2019-07-18,0.2134,0.191,2025-06-17
INDB,2019-07-18,1.42,1.33,2025-10-17
WALMEX.MX,2019-07-18,0.5,0.47,2025-06-17
EWRK.ST,2019-07-18,1.23,1.19,2025-06-17
PBCT,2019-07-18,0.34,0.34,2023-12-04
CAMX.ST,2019-07-18,-1.83,-1.93,2025-06-17
002142.SZ,2019-07-18,0.7,0.71,2025-06-17
UNH,2019-07-18,3.6,3.45,2025-04-25
NOLA-B.ST,2019-07-18,0.68,0.58,2025-06-17
ELKEF,2019-07-18,0.25,0.48,2025-10-06
DANSKE.CO,2019-07-18,4.5,4.2,2025-06-17
CYJBF,2019-07-18,0.62,0.69,2025-04-24
WFG.TO,2019-07-18,-0.25,0.09,2025-06-17
SBNY,2019-07-18,2.72,2.71,2025-01-27
NURO,2019-07-18,-13.6,-15.2,2025-08-14
ELOS-B.ST,2019-07-18,0.82,1.21,2025-06-17
KNYJF,2019-07-18,0.517,0.562,2025-06-17
SNA,2019-07-18,3.22,3.21,2025-04-25
ESSITY-B.ST,2019-07-18,3.74,3.52,2025-06-17
ALLY,2019-07-18,0.97,0.88,2025-10-17
TIGO,2019-07-18,-0.19,0.28,2025-04-25
PBBIF,2019-07-18,2.62,1.85,2025-03-05
COF-PJ,2019-07-18,3.24,2.87,2025-04-25
AMNB,2019-07-18,0.87,0.69,2025-04-25
HOYFF,2019-07-18,0.573,0.629,2025-06-17
BKKPF,2019-07-18,0.1587,0.1551,2025-10-06
Q.MX,2019-07-18,3.06,1.53,2025-06-17
HPOL-B.ST,2019-07-18,1.2,1.27,2025-06-17
PRIC-B.ST,2019-07-18,0.29,0.12,2025-06-17
LAGR-B.ST,2019-07-18,0.4,0.43,2025-06-17
MS,2019-07-18,1.23,1.14,2025-10-17
NVS,2019-07-18,1.32,1.2,2025-04-25
CLCMF,2019-07-18,0.1,0.12,2025-10-06
SRCE,2019-07-18,0.91,0.89,2025-10-17
BBL.BK,2019-07-18,4.9,4.99,2025-06-17
CRWD,2019-07-18,-0.47,-0.47,2025-11-07
TBABF,2019-07-18,3.36,3.14,2025-10-06
HON,2019-07-18,2.1,2.08,2025-04-25
AMRB,2019-07-18,0.22,0.23,2023-12-04
BANF,2019-07-18,1.02,0.93,2025-10-17
COF,2019-07-18,3.07,2.87,2025-10-17
ADS,2019-07-18,3.83,4.02,2025-10-06
BFC,2019-07-18,0.9,0.94,2025-10-17
105560.KS,2019-07-18,2518.0,2265.71,2025-06-17
TELIA1.HE,2019-07-18,0.47,0.58,2025-10-06
SEOJF,2019-07-18,0.22,0.27,2025-06-17
WSO,2019-07-18,2.4,2.54,2025-04-25
MRTN,2019-07-18,0.19,0.18,2025-04-25
WABC,2019-07-18,0.73,0.73,2025-10-17
FOJCF,2019-07-18,0.74,0.39,2025-06-17
CHWY,2019-07-18,-0.08,-0.07,2025-04-25
QUCOF,2019-07-18,3.06,1.53,2025-10-06
SAP,2019-07-18,1.22,1.2,2024-12-03
EPIAF,2019-07-18,1.4,1.31,2025-10-06
VPLAY-B.ST,2019-07-18,5.17,5.21,2025-06-17
AUBAP,2019-07-18,0.7,0.65,2025-04-24
KOYJF,2019-07-18,0.2696,0.2584,2025-10-06
NUE,2019-07-18,1.26,1.29,2025-04-24
FIBRAPL14.MX,2019-07-18,0.75,0.78,2025-12-12
HOMB,2019-07-18,0.43,0.43,2025-10-17
ARJO-B.ST,2019-07-18,0.36,0.43,2025-06-17
COF-PK,2019-07-18,3.24,2.87,2025-04-23
BMI,2019-07-18,0.39,0.44,2025-04-25
POOL,2019-07-18,3.22,3.23,2025-04-24
UNP,2019-07-18,2.22,2.14,2025-04-24
GRNG.ST,2019-07-18,2.0,2.12,2025-06-17
NLTBF,2019-07-18,0.68,0.58,2025-10-06
GATX,2019-07-18,1.78,1.33,2025-04-25
SON,2019-07-18,0.95,0.97,2025-04-25
NOVN.SW,2019-07-18,1.34,1.22,2025-06-17
BUFAB.ST,2019-07-18,1.91,2.1,2025-06-17
INTRUM.ST,2019-07-18,6.92,6.26,2025-06-17
SSAAF,2019-07-18,0.1044,0.1235,2025-06-17
FFIN,2019-07-18,0.31,0.29,2025-10-17
EXPO,2019-07-18,0.39,0.33,2025-04-25
MMNNF,2019-07-18,0.68,0.65,2025-10-06
BX,2019-07-18,0.57,0.48,2025-04-24
STECF,2019-07-18,-0.22,0.27,2025-10-06
HXPLF,2019-07-18,1.2,1.27,2025-10-06
STBA,2019-07-18,0.78,0.75,2025-10-17
GPC,2019-07-18,1.57,1.65,2025-04-23
SASR,2019-07-18,0.79,0.76,2025-05-05
THULE.ST,2019-07-18,4.05,4.01,2025-06-17
SWMAF,2019-07-18,0.64,0.59,2023-12-04
MVIS,2019-07-18,-0.08,-0.08,2025-09-18
RGP,2019-07-18,0.29,0.27,2025-04-25
LIFCO-B.ST,2019-07-18,0.88,0.99,2025-06-17
VOLVF,2019-07-18,5.47,4.8,2025-10-06
PSKOF,2019-07-18,0.989,0.768,2025-10-06
WAL,2019-07-18,1.19,1.16,2025-10-17
THLPF,2019-07-18,0.4313,0.427,2025-06-17
TIGO-SDB.ST,2019-07-18,0.45,0.27,2025-10-06
TFC,2019-07-18,1.09,1.07,2025-10-17
SKX,2019-07-18,0.49,0.34,2025-04-25
DOV,2019-07-18,1.56,1.53,2025-04-22
PBCTP,2019-07-18,0.34,0.34,2023-12-04
WRT1V.HE,2019-07-18,0.14,0.17,2025-06-17
ATRAV.HE,2019-07-18,0.07,0.09,2025-06-17
PM,2019-07-18,1.46,1.32,2025-04-25
TPDNF,2019-07-18,0.677,0.633,2025-06-17
OKDBV.HE,2019-07-17,0.03,0.03,2025-06-17
ERIC-B.ST,2019-07-17,0.59,0.71,2025-06-17
AA,2019-07-17,-0.01,-0.13,2025-04-25
NVSEF,2019-07-17,1.34,1.22,2025-04-24
SOBI.ST,2019-07-17,1.69,1.65,2025-06-17
WRTBF,2019-07-17,0.14,0.17,2025-10-06
RLI,2019-07-17,0.33,0.29,2025-04-25
FIA1S.HE,2019-07-17,0.04,0.038,2025-06-17
SKFRY,2019-07-17,0.35,0.36,2025-10-06
KMI,2019-07-17,0.22,0.24,2025-10-15
UNB,2019-07-17,0.56,0.7,2025-04-23
ERIC,2019-07-17,0.06,0.08,2025-10-06
SHB-A.ST,2019-07-17,2.14,2.16,2025-06-17
DIB.AE,2019-07-17,0.21,0.16,2025-06-17
BOMXF,2019-07-17,0.56,0.59,2025-10-06
EBAY,2019-07-17,0.68,0.62,2025-04-24
ARRJF,2019-07-17,0.36,0.43,2025-06-17
ENZY.ST,2019-07-17,-0.11,-0.08,2025-06-17
EGBN,2019-07-17,1.08,1.12,2025-10-17
ORINF,2019-07-17,0.29,0.3,2025-06-17
ALFAA.MX,2019-07-17,0.36,0.62,2025-06-17
ALFFF,2019-07-17,0.01891,0.03273,2025-10-06
WIT,2019-07-17,0.03,0.02939,2025-10-06
TFIN,2019-07-17,0.48,0.47,2025-10-17
TOM2.AS,2019-07-17,5.66,0.06,2025-06-17
GETI-B.ST,2019-07-17,1.15,1.11,2025-06-17
AXTLF,2019-07-17,0.02,0.1,2025-04-25
DNSKF,2019-07-17,4.5,4.2,2025-10-06
SLG,2019-07-17,2.06,0.44,2025-04-25
CTBI,2019-07-17,1.03,0.85,2025-10-17
SWED-A.ST,2019-07-17,4.75,4.38,2025-06-17
NBNKF,2019-07-17,0.191,0.2022,2025-06-17
QIBK.QA,2019-07-17,0.31,0.29,2025-06-17
SAND.ST,2019-07-17,2.81,2.89,2025-06-17
BALD-B.ST,2019-07-17,4.03,3.75,2025-06-17
AXTELCPO.MX,2019-07-17,0.02,0.1,2025-06-17
SRNKE-B.ST,2019-07-17,-0.09,1.5,2025-06-17
BOLSAA.MX,2019-07-17,0.56,0.59,2025-06-17
SDVKY,2019-07-17,0.3,0.32,2025-10-06
QIIK.QA,2019-07-17,0.16,0.16,2025-06-17
DTCGF,2019-07-17,0.2023,0.2194,2025-10-06
ALLIGO-B.ST,2019-07-17,1.8,2.11,2025-06-17
TMNSF,2019-07-17,0.8,0.75,2025-04-24
TBK,2019-07-17,0.48,0.47,2023-12-04
ALPEKA.MX,2019-07-17,0.5,1.1,2025-06-17
TXT,2019-07-17,0.93,0.86,2025-11-10
TBKCP,2019-07-17,0.48,0.47,2023-12-04
NEMAKA.MX,2019-07-17,0.26,0.28,2025-06-17
TFINP,2019-07-17,0.513,0.47,2025-04-25
CTO,2019-07-17,0.58,0.55,2025-04-25
ASML.AS,2019-07-17,1.13,0.94,2025-06-17
EGIO,2019-07-17,-0.03,-0.01667,2025-04-25
BERG-B.ST,2019-07-17,1.4,2.07,2025-06-17
ASAZY,2019-07-17,0.12,0.13,2025-10-06
EMIRATESNBD.AE,2019-07-17,0.79,0.42,2025-06-17
CCK,2019-07-17,1.46,1.49,2025-04-25
REJL-B.ST,2019-07-17,1.29,1.2,2025-06-17
CNS,2019-07-17,0.62,0.63,2025-04-25
CPAC,2019-07-17,0.12,0.09,2025-06-17
HOCXF,2019-07-17,0.18,0.13,2025-03-05
ALPKF,2019-07-17,0.5,1.1,2025-10-06
PNC,2019-07-17,2.88,2.82,2025-10-17
USB,2019-07-17,1.09,1.07,2025-12-04
